source_system;client_id;snapshot_ts;invoice_internal_id;customer_id;document_number;invoice_date;due_date;posting_period;document_type;document_status; currency_id;exchange_rate;subsidiary_id;payment_terms;amount_total;amount_tax;amount_net;amount_paid;open_balance;last_modified_ts
netsuite;vonderk;2026-06-08 15:42;322593;3643;FC A-00007-00047800;5/6/2026;5/7/2026;jun 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;843,588.55 ;123,574.53 ;720014.02;843,588.55 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;322595;3767;FC A-00007-00047801;5/6/2026;4/8/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 60 DIAS;59,154.48 ;10,266.48 ;48888;0.00 ;59,154.48 ;
netsuite;vonderk;2026-06-08 15:42;322596;3787;FC A-00007-00047802;5/6/2026;5/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;1,491,160.39 ;263,867.89 ;1227292.5;0.00 ;1,491,160.39 ;
netsuite;vonderk;2026-06-08 15:42;322598;3953;FC A-00007-00047803;5/6/2026;5/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;471,827.40 ;81,887.40 ;389940;0.00 ;471,827.40 ;
netsuite;vonderk;2026-06-08 15:42;322599;3811;FC A-00007-00047804;5/6/2026;5/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;154,928.40 ;26,888.40 ;128040;0.00 ;154,928.40 ;
netsuite;vonderk;2026-06-08 15:42;322600;13609;FC A-00007-00047805;5/6/2026;4/8/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 60 DIAS;218,162.70 ;45,017.70 ;173145;0.00 ;218,162.70 ;
netsuite;vonderk;2026-06-08 15:42;322605;13943;FC A-00007-00047806;5/6/2026;5/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;667,557.64 ;127,025.14 ;540532.5;0.00 ;667,557.64 ;
netsuite;vonderk;2026-06-08 15:42;322609;3720;FC A-00007-00047807;5/6/2026;5/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;237,892.50 ;47,578.50 ;190314;0.00 ;237,892.50 ;
netsuite;vonderk;2026-06-08 15:42;322610;4075;FC A-00007-00047808;5/6/2026;4/8/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 60 DIAS;920,662.01 ;159,784.31 ;760877.7;0.00 ;920,662.01 ;
netsuite;vonderk;2026-06-08 15:42;322611;13718;FC A-00007-00047809;5/6/2026;5/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;2,103,657.18 ;420,731.43 ;1682925.75;2,029,347.50 ;74,309.68 ;
netsuite;vonderk;2026-06-08 15:42;322612;3937;FC A-00007-00047810;5/6/2026;5/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;667,459.72 ;115,840.12 ;551619.6;0.00 ;667,459.72 ;
netsuite;vonderk;2026-06-08 15:42;322614;3727;FC A-00007-00047811;5/6/2026;5/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;1,466,010.00 ;254,431.50 ;1211578.5;0.00 ;1,466,010.00 ;
netsuite;vonderk;2026-06-08 15:42;322615;3702;FC A-00007-00047812;5/6/2026;5/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;53,116.81 ;5,392.81 ;47724;0.00 ;53,116.81 ;
netsuite;vonderk;2026-06-08 15:42;322616;3847;FC A-00007-00047813;5/6/2026;5/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;1,109,692.28 ;192,591.23 ;917101.05;0.00 ;1,109,692.28 ;
netsuite;vonderk;2026-06-08 15:42;322620;4466;FC A-00007-00047814;5/6/2026;5/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;1,850,971.85 ;321,243.05 ;1529728.8;0.00 ;1,850,971.85 ;
netsuite;vonderk;2026-06-08 15:42;322721;4466;FC A-00007-00047815;5/6/2026;5/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;1,111,710.21 ;165,669.21 ;946041;0.00 ;1,111,710.21 ;
netsuite;vonderk;2026-06-08 15:42;322723;3787;FC A-00007-00047816;5/6/2026;5/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;2,800,305.53 ;495,527.33 ;2304778.2;0.00 ;2,800,305.53 ;
netsuite;vonderk;2026-06-08 15:42;322726;3787;FC A-00007-00047817;5/6/2026;5/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;736,917.86 ;130,401.11 ;606516.75;0.00 ;736,917.86 ;
netsuite;vonderk;2026-06-08 15:42;322990;13609;NC A-00007-00001775;5/6/2026;;jun 2026;Nota de crédito;Totalmente aplicada;1;1;3;;(53,765.46);(11,094.46);-42671;53,765.46 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;322995;13609;NC A-00007-00001776;5/6/2026;;jun 2026;Nota de crédito;Totalmente aplicada;1;1;3;;(58,450.14);(12,061.14);-46389;58,450.14 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;323054;3979;NC A-00007-00001777;5/6/2026;;jun 2026;Nota de crédito;Abierta;1;1;3;;(44,914.81);(8,324.33);-36590.48;0.00 ;44,914.81 ;
netsuite;vonderk;2026-06-08 15:42;323057;3720;MEX-9900000672;5/6/2026;;jun 2026;Nota de crédito;Abierta;1;1;11;;(43,736.00);0.00 ;-43736;0.00 ;43,736.00 ;
netsuite;vonderk;2026-06-08 15:42;323060;3720;MEX-9900000673;5/6/2026;;jun 2026;Nota de crédito;Abierta;1;1;11;;(139,660.50);0.00 ;-139660.5;0.00 ;139,660.50 ;
netsuite;vonderk;2026-06-08 15:42;323065;3949;MEX-9900000674;5/6/2026;;jun 2026;Nota de crédito;Abierta;1;1;11;;(9,088.00);0.00 ;-9088;0.00 ;9,088.00 ;
netsuite;vonderk;2026-06-08 15:42;320987;3773;MEX-9900021888;4/6/2026;11/6/2026;jun 2026;Factura de venta;Abierta;1;1;11;PLAZO 7 DIAS;412,450.00 ;0.00 ;412450;0.00 ;412,450.00 ;
netsuite;vonderk;2026-06-08 15:42;320989;13712;MEX-9900021889;4/6/2026;11/6/2026;jun 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;494,940.00 ;0.00 ;494940;494,940.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;320991;3781;MEX-9900021890;4/6/2026;11/6/2026;jun 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;320993;3781;MEX-9900021891;4/6/2026;11/6/2026;jun 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;3,225,607.20 ;0.00 ;3225607.2;3,225,607.20 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;320998;3720;MEX-9900021892;4/6/2026;11/6/2026;jun 2026;Factura de venta;Abierta;1;1;11;PLAZO 7 DIAS;613,200.00 ;0.00 ;613200;0.00 ;613,200.00 ;
netsuite;vonderk;2026-06-08 15:42;321004;13943;MEX-9900021893;4/6/2026;11/6/2026;jun 2026;Factura de venta;Abierta;1;1;11;PLAZO 7 DIAS;997,267.60 ;0.00 ;997267.6;0.00 ;997,267.60 ;
netsuite;vonderk;2026-06-08 15:42;321005;3641;MEX-9900021894;4/6/2026;11/6/2026;jun 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;405,821.60 ;0.00 ;405821.6;405,821.60 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;321007;3782;MEX-9900021895;4/6/2026;11/6/2026;jun 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;321011;3674;MEX-9900021896;4/6/2026;11/6/2026;jun 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;321012;3866;MEX-9900021897;4/6/2026;11/6/2026;jun 2026;Factura de venta;Abierta;1;1;11;PLAZO 7 DIAS;45,610.40 ;0.00 ;45610.4;0.00 ;45,610.40 ;
netsuite;vonderk;2026-06-08 15:42;321013;3850;MEX-9900021898;4/6/2026;11/6/2026;jun 2026;Factura de venta;Abierta;1;1;11;PLAZO 7 DIAS;163,520.00 ;0.00 ;163520;0.00 ;163,520.00 ;
netsuite;vonderk;2026-06-08 15:42;321016;3854;MEX-9900021899;4/6/2026;11/6/2026;jun 2026;Factura de venta;Abierta;1;1;11;PLAZO 7 DIAS;20,732.00 ;0.00 ;20732;0.00 ;20,732.00 ;
netsuite;vonderk;2026-06-08 15:42;321017;3777;MEX-9900021900;4/6/2026;11/6/2026;jun 2026;Factura de venta;Abierta;1;1;11;PLAZO 7 DIAS;254,609.40 ;0.00 ;254609.4;0.00 ;254,609.40 ;
netsuite;vonderk;2026-06-08 15:42;321018;3640;MEX-9900021901;4/6/2026;11/6/2026;jun 2026;Factura de venta;Abierta;1;1;11;PLAZO 7 DIAS;155,344.00 ;0.00 ;155344;0.00 ;155,344.00 ;
netsuite;vonderk;2026-06-08 15:42;321021;3640;MEX-9900021902;4/6/2026;11/6/2026;jun 2026;Factura de venta;Abierta;1;1;11;PLAZO 7 DIAS;169,944.00 ;0.00 ;169944;0.00 ;169,944.00 ;
netsuite;vonderk;2026-06-08 15:42;321022;13828;MEX-9900021903;4/6/2026;11/6/2026;jun 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;698,420.20 ;0.00 ;698420.2;698,420.20 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;321023;3641;MEX-9900021904;4/6/2026;11/6/2026;jun 2026;Factura de venta;Abierta;1;1;11;PLAZO 7 DIAS;18,629.60 ;0.00 ;18629.6;17,966.75 ;662.85 ;
netsuite;vonderk;2026-06-08 15:42;321024;3850;MEX-9900021905;4/6/2026;11/6/2026;jun 2026;Factura de venta;Abierta;1;1;11;PLAZO 7 DIAS;90,520.00 ;0.00 ;90520;0.00 ;90,520.00 ;
netsuite;vonderk;2026-06-08 15:42;321025;3868;FC A-00007-00047726;4/6/2026;3/8/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 60 DIAS;361,941.01 ;62,816.21 ;299124.8;0.00 ;361,941.01 ;
netsuite;vonderk;2026-06-08 15:42;321026;4073;FC A-00007-00047727;4/6/2026;4/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;7,426,552.80 ;1,136,872.80 ;6289680;0.00 ;7,426,552.80 ;
netsuite;vonderk;2026-06-08 15:42;321027;14027;FC A-00007-00047728;4/6/2026;4/6/2026;jun 2026;Factura de venta;Abierta;1;1;3;Contado;559,399.37 ;98,988.37 ;460411;0.00 ;559,399.37 ;
netsuite;vonderk;2026-06-08 15:42;321028;3767;FC A-00007-00047729;4/6/2026;3/8/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 60 DIAS;122,425.38 ;21,247.38 ;101178;0.00 ;122,425.38 ;
netsuite;vonderk;2026-06-08 15:42;321032;4047;FC A-00007-00047730;4/6/2026;4/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;797,796.56 ;138,460.56 ;659336;0.00 ;797,796.56 ;
netsuite;vonderk;2026-06-08 15:42;321036;4047;FC A-00007-00047731;4/6/2026;4/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;113,352.06 ;18,101.66 ;95250.4;0.00 ;113,352.06 ;
netsuite;vonderk;2026-06-08 15:42;321041;3674;FC A-00007-00047732;4/6/2026;4/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;617,707.02 ;95,319.02 ;522388;0.00 ;617,707.02 ;
netsuite;vonderk;2026-06-08 15:42;321042;3782;FC A-00007-00047733;4/6/2026;4/7/2026;jun 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;717,592.92 ;124,540.92 ;593052;717,592.92 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;321043;3658;FC A-00007-00047734;4/6/2026;3/8/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 60 DIAS;3,049,247.38 ;629,209.78 ;2420037.6;0.00 ;3,049,247.38 ;
netsuite;vonderk;2026-06-08 15:42;321044;4087;FC A-00007-00047735;4/6/2026;11/6/2026;jun 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 7 DIAS;628,940.84 ;129,781.44 ;499159.4;628,940.84 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;321045;3827;FC A-00007-00047736;4/6/2026;11/6/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 7 DIAS;533,831.19 ;92,648.39 ;441182.8;0.00 ;533,831.19 ;
netsuite;vonderk;2026-06-08 15:42;321153;3814;FC A-00007-00047737;4/6/2026;19/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 45 DIAS;1,387,540.64 ;240,812.84 ;1146727.8;0.00 ;1,387,540.64 ;
netsuite;vonderk;2026-06-08 15:42;321154;3814;FC A-00007-00047738;4/6/2026;19/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 45 DIAS;1,034,856.61 ;179,603.21 ;855253.4;0.00 ;1,034,856.61 ;
netsuite;vonderk;2026-06-08 15:42;321155;3673;FC A-00007-00047739;4/6/2026;4/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;644,955.00 ;128,991.00 ;515964;0.00 ;644,955.00 ;
netsuite;vonderk;2026-06-08 15:42;321156;4043;FC A-00007-00047740;4/6/2026;4/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;415,749.60 ;85,789.60 ;329960;0.00 ;415,749.60 ;
netsuite;vonderk;2026-06-08 15:42;321157;3674;FC A-00007-00047741;4/6/2026;4/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;700,703.64 ;144,589.64 ;556114;0.00 ;700,703.64 ;
netsuite;vonderk;2026-06-08 15:42;321158;3759;FC A-00007-00047742;4/6/2026;3/8/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 60 DIAS;2,438,349.66 ;423,184.66 ;2015165;0.00 ;2,438,349.66 ;
netsuite;vonderk;2026-06-08 15:42;321159;3707;FC A-00007-00047743;4/6/2026;4/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;626,937.51 ;89,336.31 ;537601.2;0.00 ;626,937.51 ;
netsuite;vonderk;2026-06-08 15:42;321160;3727;FC A-00007-00047744;4/6/2026;4/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;706,392.68 ;122,597.08 ;583795.6;0.00 ;706,392.68 ;
netsuite;vonderk;2026-06-08 15:42;321161;3807;FC A-00007-00047745;4/6/2026;4/7/2026;jun 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;1,331,134.56 ;274,678.56 ;1056456;1,331,134.56 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;321162;4043;FC A-00007-00047746;4/6/2026;4/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;1,204,054.99 ;248,455.79 ;955599.2;0.00 ;1,204,054.99 ;
netsuite;vonderk;2026-06-08 15:42;321163;3773;FC A-00007-00047747;4/6/2026;11/6/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 7 DIAS;889,851.32 ;183,620.12 ;706231.2;0.00 ;889,851.32 ;
netsuite;vonderk;2026-06-08 15:42;321164;3829;FC A-00007-00047748;4/6/2026;3/8/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 60 DIAS;1,037,753.83 ;180,106.03 ;857647.8;0.00 ;1,037,753.83 ;
netsuite;vonderk;2026-06-08 15:42;321165;3640;FC A-00007-00047749;4/6/2026;2/9/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 90 DIAS;5,938,425.90 ;1,168,605.90 ;4769820;0.00 ;5,938,425.90 ;
netsuite;vonderk;2026-06-08 15:42;321166;3643;FC A-00007-00047750;4/6/2026;4/7/2026;jun 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;1,564,937.50 ;312,987.50 ;1251950;1,564,937.50 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;321167;3842;FC A-00007-00047751;4/6/2026;4/7/2026;jun 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;701,420.50 ;140,284.10 ;561136.4;701,420.50 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;321169;3850;FC A-00007-00047752;4/6/2026;4/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;179,397.79 ;32,229.79 ;147168;0.00 ;179,397.79 ;
netsuite;vonderk;2026-06-08 15:42;321173;3674;FC A-00007-00047753;4/6/2026;4/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;2,148,652.80 ;443,372.80 ;1705280;0.00 ;2,148,652.80 ;
netsuite;vonderk;2026-06-08 15:42;321174;3870;FC A-00007-00047754;4/6/2026;4/7/2026;jun 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;841,058.99 ;152,230.99 ;688828;841,058.99 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;321202;3777;FC A-00007-00047755;4/6/2026;3/8/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 60 DIAS;384,235.50 ;66,685.50 ;317550;0.00 ;384,235.50 ;
netsuite;vonderk;2026-06-08 15:42;321207;13609;FC A-00007-00047756;4/6/2026;3/8/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 60 DIAS;4,356,136.01 ;898,885.21 ;3457250.8;0.00 ;4,356,136.01 ;
netsuite;vonderk;2026-06-08 15:42;321215;3652;FC A-00007-00047757;4/6/2026;4/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;1,528,924.77 ;305,784.95 ;1223139.82;0.00 ;1,528,924.77 ;
netsuite;vonderk;2026-06-08 15:42;321220;3825;FC A-00007-00047758;4/6/2026;4/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;468,502.32 ;81,310.32 ;387192;0.00 ;468,502.32 ;
netsuite;vonderk;2026-06-08 15:42;321226;3984;FC A-00007-00047759;4/6/2026;19/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 45 DIAS;1,749,496.83 ;324,244.83 ;1425252;0.00 ;1,749,496.83 ;
netsuite;vonderk;2026-06-08 15:42;321228;3851;FC A-00007-00047760;4/6/2026;4/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;621,120.50 ;59,020.50 ;562100;0.00 ;621,120.50 ;
netsuite;vonderk;2026-06-08 15:42;321234;4047;FC A-00007-00047761;4/6/2026;4/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;773,770.80 ;134,290.80 ;639480;0.00 ;773,770.80 ;
netsuite;vonderk;2026-06-08 15:42;321235;3643;FC A-00007-00047762;4/6/2026;4/7/2026;jun 2026;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;447,344.00 ;89,468.80 ;357875.2;447,344.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;321237;3767;FC A-00007-00047763;4/6/2026;3/8/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 60 DIAS;748,932.40 ;129,980.00 ;618952.4;0.00 ;748,932.40 ;
netsuite;vonderk;2026-06-08 15:42;321241;4722;FC A-00007-00047764;4/6/2026;11/6/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 7 DIAS;604,595.64 ;84,456.04 ;520139.6;0.00 ;604,595.64 ;
netsuite;vonderk;2026-06-08 15:42;321246;3783;FC A-00007-00047765;4/6/2026;11/6/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 7 DIAS;438,237.25 ;87,647.45 ;350589.8;0.00 ;438,237.25 ;
netsuite;vonderk;2026-06-08 15:42;321247;3746;FC A-00007-00047766;4/6/2026;4/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;704,014.92 ;145,272.92 ;558742;0.00 ;704,014.92 ;
netsuite;vonderk;2026-06-08 15:42;321253;3727;FC A-00007-00047767;4/6/2026;4/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;1,149,879.94 ;199,565.94 ;950314;0.00 ;1,149,879.94 ;
netsuite;vonderk;2026-06-08 15:42;321258;3710;FC A-00007-00047768;4/6/2026;4/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;2,588,084.18 ;342,545.78 ;2245538.4;0.00 ;2,588,084.18 ;
netsuite;vonderk;2026-06-08 15:42;321263;5264;FC A-00007-00047769;4/6/2026;4/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;244,298.88 ;50,410.88 ;193888;0.00 ;244,298.88 ;
netsuite;vonderk;2026-06-08 15:42;321290;13968;FC A-00007-00047770;4/6/2026;4/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;1,900,826.26 ;329,895.46 ;1570930.8;0.00 ;1,900,826.26 ;
netsuite;vonderk;2026-06-08 15:42;321298;13968;FC A-00007-00047771;4/6/2026;4/7/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;4,918,126.08 ;853,559.08 ;4064567;0.00 ;4,918,126.08 ;
netsuite;vonderk;2026-06-08 15:42;321301;13932;FC A-00007-00047772;4/6/2026;4/6/2026;jun 2026;Factura de venta;Abierta;1;1;3;Contado;991,765.15 ;204,649.95 ;787115.2;0.00 ;991,765.15 ;
netsuite;vonderk;2026-06-08 15:42;321302;13932;FC A-00007-00047773;4/6/2026;4/6/2026;jun 2026;Factura de venta;Abierta;1;1;3;Contado;903,832.27 ;186,505.07 ;717327.2;0.00 ;903,832.27 ;
netsuite;vonderk;2026-06-08 15:42;321304;3829;FC A-00007-00047774;4/6/2026;3/8/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 60 DIAS;409,815.87 ;71,125.07 ;338690.8;0.00 ;409,815.87 ;
netsuite;vonderk;2026-06-08 15:42;321306;3829;FC A-00007-00047775;4/6/2026;3/8/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 60 DIAS;28,477.59 ;4,942.39 ;23535.2;0.00 ;28,477.59 ;
netsuite;vonderk;2026-06-08 15:42;321307;3793;FC A-00007-00047776;4/6/2026;3/8/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 60 DIAS;8,098,901.05 ;807,661.05 ;7291240;0.00 ;8,098,901.05 ;
netsuite;vonderk;2026-06-08 15:42;321308;3793;FC A-00007-00047777;4/6/2026;3/8/2026;jun 2026;Factura de venta;Abierta;1;1;3;PLAZO 60 DIAS;5,244,704.42 ;836,628.62 ;4408075.8;0.00 ;5,244,704.42 ;
netsuite;vonderk;2026-06-08 15:42;321685;3996;MEX-9900000669;4/6/2026;;jun 2026;Nota de crédito;Totalmente aplicada;1;1;11;;(885,360.00);0.00 ;-885360;885,360.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;321687;3640;MEX-9900000670;4/6/2026;;jun 2026;Nota de crédito;Totalmente aplicada;1;1;11;;(153,032.25);0.00 ;-153032.25;153,032.25 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;321690;3859;NC A-00007-00001772;4/6/2026;;jun 2026;Nota de crédito;Abierta;1;1;3;;(386,945.90);(67,155.90);-319790;0.00 ;386,945.90 ;
netsuite;vonderk;2026-06-08 15:42;321696;3641;NC A-00007-00001773;4/6/2026;;jun 2026;Nota de crédito;Totalmente aplicada;1;1;3;;(91,086.38);(15,808.38);-75278;91,086.38 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;321820;3949;MEX-9900000671;4/6/2026;;jun 2026;Nota de crédito;Abierta;1;1;11;;(4,544.00);0.00 ;-4544;0.00 ;4,544.00 ;
netsuite;vonderk;2026-06-08 15:42;321996;3889;NC A-00007-00001774;4/6/2026;;jun 2026;Nota de crédito;Totalmente aplicada;1;1;3;;(129,833.00);(22,533.00);-107300;129,833.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;319311;3788;MEX-9900021858;3/6/2026;10/6/2026;jun 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;229,535.00 ;0.00 ;229535;229,535.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;319312;3746;MEX-9900021859;3/6/2026;10/6/2026;jun 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;319313;3746;MEX-9900021860;3/6/2026;10/6/2026;jun 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;319315;3746;MEX-9900021861;3/6/2026;10/6/2026;jun 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;319316;3746;MEX-9900021862;3/6/2026;10/6/2026;jun 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;319317;3857;MEX-9900021863;3/6/2026;10/6/2026;jun 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;319318;3811;MEX-9900021864;3/6/2026;10/6/2026;jun 2026;Factura de venta;Abierta;1;1;11;PLAZO 7 DIAS;287,100.00 ;0.00 ;287100;0.00 ;287,100.00 ;
netsuite;vonderk;2026-06-08 15:42;319319;3862;MEX-9900021865;3/6/2026;10/6/2026;jun 2026;Factura de venta;Abierta;1;1;11;PLAZO 7 DIAS;198,360.00 ;0.00 ;198360;0.00 ;198,360.00 ;
netsuite;vonderk;2026-06-08 15:42;319320;14078;MEX-9900021866;3/6/2026;10/6/2026;jun 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;319321;3997;MEX-9900021867;3/6/2026;10/6/2026;jun 2026;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;1,879,432.00 ;0.00 ;1879432;1,879,432.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;319330;3640;MEX-9900021868;3/6/2026;10/6/2026;jun 2026;Factura de venta;Abierta;1;1;11;PLAZO 7 DIAS;315,984.00 ;0.00 ;315984;153,050.75 ;162,933.25 ;
netsuite;vonderk;2026-06-08 15:42;319338;3647;MEX-9900021869;3/6/2026;10/6/2026;jun 2026;Factura de venta;Abierta;1;1;11;PLAZO 7 DIAS;447,716.50 ;0.00 ;447716.5;0.00 ;447,716.50 ;
netsuite;vonderk;2026-06-08 15:42;319339;3862;MEX-9900021870;3/6/2026;10/6/2026;jun 2026;Factura de venta;Abierta;1;1;11;PLAZO 7 DIAS;32,828.00 ;0.00 ;32828;0.00 ;32,828.00 ;
